Restaurant ID,Restaurant Name,City,User Rating Votes,User Aggregate Rating,Cuisines,Country
18649486,The Drunken Botanist,Gurgaon,4765,4.4,"Continental, Italian, North Indian, Chinese",India
308322,Hauz Khas Social,New Delhi,13627,4.6,"Continental, American, Asian, North Indian, Chinese, Pizza, Biryani, Beverages",India
18856789,AIR- An Ivory Region,New Delhi,1819,4.1,"North Indian, Chinese, Continental, Asian",India
307374,AMA Cafe,New Delhi,3252,4.4,"Cafe, Juices",India
18238278,Tamasha,New Delhi,8112,4.4,"Finger Food, North Indian, Continental, Italian",India
18268712,Chili's Grill & Bar,Noida,3702,4.6,"Mexican, American, Italian, Burger",India
18198449,Punjabi Angithi,New Delhi,3613,4.7,"North Indian, Chinese, Momos, Rolls, Fast Food",India
18382360,Local,New Delhi,5694,4.3,"North Indian, Continental, Momos",India
18273624,Cafeteria & Co.,New Delhi,4229,4.5,"Continental, Mexican, Fast Food",India
18466951,Jungle Jamboree,Noida,2832,4.5,"North Indian, Continental, Chinese, BBQ",India
306046,SodaBottleOpenerWala,Gurgaon,3818,4.2,"Parsi, North Indian, Maharashtrian, Beverages, Bakery",India
18337893,The Luggage Room Kitchen And Bar,New Delhi,1622,4.5,"Italian, Chinese, Continental",India
18518483,Echoes Hudson Lane,New Delhi,2534,4.6,"Cafe, American, Chinese, Continental, North Indian, Italian",India
18246991,Odeon Social,New Delhi,5808,4.4,"Continental, American, Asian, North Indian, Momos, Beverages",India
8913,Pirates of Grill,Gurgaon,5760,4.9,"North Indian, Mughlai, Continental",India
313256,The Junkyard Cafe,New Delhi,5512,4.5,"North Indian, Mediterranean, Asian, Salad, Momos",India
18562836,Diggin,New Delhi,2335,4.2,"Italian, Continental, Beverages",India
17953943,The Burger Club,New Delhi,2411,4.2,"Burger, Fast Food, Beverages",India
18258498,Chinese Kitchen,New Delhi,713,4.1,"Fast Food, Chinese, Momos",India
18537536,Chili's Grill & Bar,New Delhi,2364,4.6,"Mexican, American, Italian",India
18707652,Zam Zam,Kolkata,824,4.4,"Biryani, Mughlai",India
18571735,Dum Laga Ke Haishaa,Kolkata,770,4.5,"Continental, Biryani, North Indian, Chinese, Kebab",India
18398880,JW Kitchen - JW Marriott Hotel Kolkata,Kolkata,3578,4.6,"North Indian, European, Mediterranean, Thai, Salad, Juices",India
18677746,Burger in Law,Kolkata,455,4.7,"Burger, Fast Food",India
17983797,Dada Boudi Restaurant,Kolkata,1993,4.3,"Mughlai, North Indian, Chinese",India
18538536,Scrapyard,Kolkata,1260,4.2,"North Indian, Chinese, Continental",India
25570,Barbeque Nation,Kolkata,4597,4.8,"North Indian, Chinese, Kebab, BBQ",India
18354569,Tram Deepo,Kolkata,1895,4.4,"Continental, Chinese, Fast Food, Finger Food, North Indian, Mexican",India
18259462,Ocean Grill,Kolkata,2318,4.3,"Continental, Seafood, North Indian, Asian",India
18761167,Echoes Kolkata,Kolkata,456,4.8,"North Indian, Continental, Chinese, Italian, American",India
18751849,Five Mad Men,Kolkata,1465,4.3,"American, Chinese, Continental, North Indian",India
20747,India Restaurant,Kolkata,3909,4.5,"Biryani, Mughlai",India
18461760,Kankurgachi Dhaba,Kolkata,700,3.9,"North Indian, Biryani, Chinese",India
20404,Peter Cat,Kolkata,11476,4.2,"Continental, North Indian",India
18017615,What's Up,Kolkata,4162,4.4,"Chinese, Continental, Italian, Kebab",India
18265479,BJs Sports Restrau Cum Lounge,Kolkata,1405,4.7,"Cafe, North Indian",India
18377098,CALCUTTA 64,Kolkata,2134,4.4,"Italian, Continental, Mexican",India
18377112,Nawwarah Fine Dine & Lounge,Kolkata,1993,4.3,"North Indian, Chinese",India
18610904,The Fatty Bao,Kolkata,884,4.6,"Japanese, Sushi, Asian",India
18711365,The Saffron Tree,Kolkata,1274,4.8,"Mughlai, Continental, Biryani",India
18392725,Tamasha,Mumbai,4553,4.6,"Finger Food, Continental",India
18701052,The Fusion Kitchen,Mumbai,2723,4.7,"Chinese, Continental, European, North Indian, Italian, Mexican, Pizza",India
18548172,Hitchki,Mumbai,3418,4.8,"Modern Indian, North Indian, Chinese, Momos, Biryani, Continental, American, Fast Food",India
18591040,Hitchki,Mumbai,3524,4.9,"Modern Indian, North Indian, Chinese, Momos, Biryani, Continental, American, Fast Food",India
19008239,HAS South Bombay,Mumbai,475,4.2,South Indian,India
18392711,Lord Of The Drinks,Mumbai,2604,4.6,"Finger Food, Continental, European, Chinese, North Indian, Italian",India
18616378,Lord of the Drinks,Mumbai,2362,4.8,"Finger Food, Continental, European, Chinese, North Indian, Italian",India
18669432,HITCHKI,Thane,1899,4.8,"Modern Indian, North Indian, Chinese, Momos, American, Biryani, Continental, Fast Food",India
18566818,JLWA,Mumbai,3101,4.7,"Modern Indian, European, Pizza",India
48851,Rude Lounge,Mumbai,5003,4.4,"North Indian, Italian, Chinese, Continental, BBQ",India
18205932,The Cult - Peninsula Grand Hotel,Mumbai,3142,4.5,"Continental, North Indian, Chinese",India
18732598,Timess Square,Mumbai,2113,4.4,"Continental, Mexican, North Indian",India
18580259,Coffee Culture,Mumbai,6023,4.2,"Cafe, Italian, Pizza, Continental, Beverages",India
34757,Joey's Pizza,Mumbai,7344,4.6,Pizza,India
18522518,Vikhroli Social,Mumbai,1934,4.3,"American, North Indian, Chinese, Asian, Beverages, Continental, Biryani",India
18917650,Warehouse Kitchenbar,Mumbai,666,4.5,"North Indian, Asian, Burmese, Chinese, Continental, Desserts",India
35217,Joey's Pizza,Mumbai,8669,4.5,Pizza,India
18397684,Craftbar,Mumbai,1347,4.8,"Continental, Mediterranean, Modern Indian, Mexican",India
36403,Prithvi Cafe,Mumbai,7995,4.4,"Cafe, Fast Food",India
18691230,Grandmama's Café,Mumbai,1108,4.3,"Cafe, American, Italian, Parsi, Desserts",India
58882,Byg Brewski Brewing Company,Bangalore,17394,4.9,"Continental, North Indian, Italian, South Indian, Finger Food",India
18706428,Byg Brewski Brewing Company,Bangalore,5692,4.8,"Finger Food, Asian, Pizza, Italian, North Indian, Desserts",India
18871246,ShakesBierre,Bangalore,572,4.5,"Asian, Continental, European, North Indian",India
18772094,Bombay Adda,Bangalore,3023,4.3,Modern Indian,India
18578798,TBC Sky Lounge,Bangalore,7673,4.7,"Continental, Asian, Italian, North Indian",India
18945224,Secret Of Bangalore,Bangalore,866,4.3,"North Indian, South Indian, Continental, Asian, Desserts",India
18254597,Brew and Barbeque - A Microbrewery Pub,Bangalore,6330,4.6,"Continental, North Indian, BBQ, Steak",India
18387426,The Black Pearl,Bangalore,7769,4.7,"North Indian, European, Mediterranean, BBQ",India
57833,Big Pitcher,Bangalore,9664,4.6,"American, Continental, North Indian, Mediterranean",India
54162,The Black Pearl,Bangalore,10892,4.8,"North Indian, European, Mediterranean",India
18853706,Brahma Brews,Bangalore,610,4.3,"Continental, South Indian, Finger Food, Pizza, Seafood",India
18625420,Burma Burma,Bangalore,1788,4.7,"Asian, Burmese",India
18595782,The Pallet,Bangalore,3013,4.6,"Continental, Mediterranean, Italian, North Indian, Finger Food, Asian, Momos",India
18537585,The Reservoire,Bangalore,2724,4.6,"Continental, North Indian, Chinese, American",India
56618,AB's - Absolute Barbecues,Bangalore,12443,4.9,"European, Mediterranean, North Indian, BBQ",India
51040,Truffles,Bangalore,14984,4.7,"Cafe, American, Burger, Steak",India
18874059,The Pump House,Bangalore,1057,4.3,"Continental, Finger Food",India
18709627,Simon Says Brew Works,Bangalore,2362,4.6,"Continental, American, Italian, Modern Indian, Pizza, Burger",India
18727906,XOOX Brewmill,Bangalore,1782,4.5,"Modern Indian, European, Asian",India
18642512,Stories,Bangalore,2636,4.6,"Continental, North Indian, Chinese",India
18893197,FC Road Social,Pune,606,4.0,"Continental, American, Asian, North Indian, South Indian, European, Chinese, Fast Food",India
18880433,BeHive,Pune,347,4.3,"North Indian, Chinese, Continental",India
18715982,Flechazo,Pune,2927,4.7,"Asian, Mediterranean, North Indian",India
18562250,Cafe Co2 Resto Lounge,Pune,1406,4.2,"North Indian, Chinese, Continental, Kebab, Seafood",India
6508166,Flying Duck Co.,Pune,1266,4.5,"Asian, European",India
18586395,Onesta,Pune,2770,4.8,"Pizza, Italian, Fast Food, Beverages, Desserts",India
18732937,Darshan,Pune,1657,4.6,"Italian, Continental, Chinese, Mexican, Fast Food, Street Food, Desserts",India
18784250,Universal Barbeque,Pune,1686,4.5,"BBQ, Chinese, North Indian, Beverages",India
18740139,Grandmama's Cafe,Pune,1286,4.1,"Continental, Beverages, Desserts, Fast Food",India
18545152,AB's - Absolute Barbecues,Pune,5225,4.8,"Continental, North Indian, Chinese",India
18417624,The Sassy Spoon,Pune,1627,4.6,"European, Asian, Italian, Finger Food, Salad, Fast Food",India
18383095,Teddy Boy,Pune,4547,4.2,"North Indian, Continental",India
18621437,The FML Lounge,Pune,2059,4.1,"North Indian, Chinese, Continental, Finger Food",India
18890430,The Barkhana,Pune,330,4.4,"North Indian, Continental",India
18617201,Onesta,Pune,2168,4.7,"Pizza, Italian, Fast Food, Beverages, Desserts",India
18650304,Tatva,Pune,2340,4.4,"North Indian, Chinese, Continental",India
18657534,Viman Nagar Social,Pune,2352,4.5,"Continental, American, Asian, North Indian, South Indian, Chinese, European, Fast Food",India
18536004,Culture - पुणे,Pune,2912,4.2,"Continental, North Indian, Italian, Mediterranean, European, Finger Food, Desserts",India
6508323,The Urban Foundry,Pune,3369,4.6,"Asian, Indian",India
18678581,Hippie@Heart,Pune,631,4.5,"Continental, Italian, North Indian, Finger Food, European",India
90896,Bawarchi,Hyderabad,41333,4.5,"Biryani, Hyderabadi, North Indian, Seafood",India
18550292,Flechazo,Hyderabad,7577,4.7,"Asian, Mediterranean, North Indian, Momos",India
18312984,Sahib’s Barbeque by Ohri’s,Hyderabad,5346,4.7,"Hyderabadi, Awadhi, BBQ",India
18538735,Over The Moon Brew Company,Hyderabad,2055,4.7,"Asian, Continental, North Indian, Chinese, Mediterranean",India
18470497,84 Anjuna Shack,Hyderabad,1779,4.1,"Cafe, Italian, French, Goan, Continental",India
18207447,Shah Ghouse Hotel & Restaurant,Hyderabad,11836,4.2,"Biryani, North Indian, Chinese",India
18544039,The Roastery Coffee House,Hyderabad,3258,4.8,"American, Cafe, Continental",India
90499,Coffee Cup,Secunderabad,3766,4.6,"Cafe, Continental, Salad",India
18582430,Lucky Restaurant,Hyderabad,10298,4.2,"Biryani, North Indian, Chinese",India
18514668,Captain Cook,Hyderabad,9076,3.9,"Biryani, North Indian, Chinese",India
18715296,Bakasura Restaurant,Secunderabad,651,4.0,"Andhra, South Indian, Chinese",India
18673497,Onesta,Hyderabad,2143,4.4,"Pizza, Italian, Fast Food, Beverages, Desserts",India
95831,Green Bawarchi,Hyderabad,6293,3.7,"North Indian, Chinese, Biryani",India
18138652,Paradise,Hyderabad,5781,4.5,"Biryani, North Indian, Chinese",India
90903,Shah Ghouse Cafe & Restaurant,Hyderabad,7309,4.3,"Biryani, North Indian, Chinese",India
18807262,Broadway,Hyderabad,827,4.6,"Continental, North Indian, Chinese",India
18774025,eat.fit,Hyderabad,621,4.4,"Healthy Food, North Indian, Continental, South Indian",India
18965675,Chubby Cho,Hyderabad,156,4.4,"Chinese, Asian, Sushi, Japanese",India
18607685,Farzi Cafe,Hyderabad,2046,4.7,Modern Indian,India
94402,4M Biryani House,Hyderabad,4250,4.3,"Biryani, North Indian",India
18938720,Coal Barbecues,Chennai,1517,4.9,"North Indian, Mediterranean, Asian, Arabian, BBQ",India
18800810,The Black Pearl,Chennai,1435,4.6,"North Indian, European, Mediterranean, Continental, BBQ",India
18595414,Coal Barbecues,Chennai,5776,4.9,"North Indian, Mediterranean, Asian, Arabian, BBQ",India
18513783,Onesta,Chennai,4578,4.7,"Pizza, Italian, Fast Food, Beverages, Desserts",India
70856,AB's - Absolute Barbecues,Chennai,9774,4.9,"BBQ, North Indian, European, Mediterranean",India
18423043,Dhaba Estd 1986 Delhi,Chennai,1283,4.6,"North Indian, Desserts, Beverages",India
67407,Copper Kitchen,Chennai,3925,4.6,"Seafood, North Indian, Chinese, Mughlai, Biryani",India
73279,Paradise,Chennai,4642,4.4,"Biryani, North Indian, Chinese",India
71443,Palmshore,Chennai,3198,4.5,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices",India
18588039,Fromage,Chennai,827,4.5,"Cafe, Italian, French, European",India
72497,Palmshore,Chennai,2742,4.6,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices",India
70496,Sukkubhai Biriyani,Chennai,2113,4.4,Biryani,India
18665421,Blind Ch3mistry,Chennai,1365,4.5,"Cafe, Fast Food, Beverages",India
18666824,AB's - Absolute Barbecues,Chennai,2208,4.9,"BBQ, North Indian, European, Mediterranean",India
71405,Barbeque Nation,Chennai,2132,4.8,"North Indian, Continental, Kebab, BBQ",India
18555163,Amelie's,Chennai,1217,4.4,"Cafe, Continental, Italian",India
71799,Cleo's Grill & Cafe,Chennai,2413,4.5,"Chinese, Continental, Steak, North Indian",India
18437170,Nasi And Mee,Chennai,1336,4.6,"Singaporean, Malaysian, Chinese, Asian, Thai, Momos",India
18619095,Palmshore,Chennai,1528,4.5,"Seafood, Biryani, Kebab, North Indian, Chinese, Arabian, BBQ, Juices",India
18540650,Guntur Gongura,Chennai,2086,3.7,"North Indian, Chinese, South Indian, Biryani",India
800894,Mubeen's,Lucknow,1352,4.4,Mughlai,India
800468,Tunday Kababi,Lucknow,3753,4.8,"Mughlai, Lucknowi",India
18801082,Farzi Café,Lucknow,298,4.6,Modern Indian,India
18970077,The Hazelnut Factory,Lucknow,203,4.4,"Bakery, Desserts, Cafe",India
801170,Spice Caves,Lucknow,2401,4.6,"North Indian, Chinese, Mughlai",India
18560184,The Terrace ,Lucknow,568,4.4,"North Indian, Continental",India
18971277,Cafe Repertwahr,Lucknow,131,4.1,"North Indian, Chinese, Continental, Italian, Seafood, Salad",India
800179,Mahalaxmi Sweets,Lucknow,1062,4.3,"Mithai, North Indian, Chinese",India
18980427,Bombay Remix,Lucknow,113,4.0,"North Indian, Chinese, Continental, Desserts",India
800089,Barbeque Nation,Lucknow,2194,4.9,North Indian,India
800152,Idrish Hotel,Lucknow,2180,4.4,Mughlai,India
801960,Dosa Planet,Lucknow,875,4.3,"South Indian, North Indian",India
18701292,Pirates of Grill,Lucknow,1746,4.9,"North Indian, Mughlai, Continental",India
800483,Dastarkhwan,Lucknow,2127,4.7,Mughlai,India
801146,Madhurima Veg,Lucknow,627,4.3,"Chinese, Sandwich, Fast Food, North Indian, Italian, Desserts, South Indian",India
18387297,The Manish Eating Point,Lucknow,835,4.0,"North Indian, Awadhi, Biryani",India
800432,Rattilal's,Lucknow,630,4.0,"Mithai, Street Food, Juices",India
800896,Sardar Ji Ke Mashoor Chhole Bhature - Punjabi Zaika,Lucknow,692,4.1,Street Food,India
800630,Royal Cafe,Lucknow,990,4.3,"North Indian, Chinese, Mughlai, Fast Food",India
18439027,Skyhilton,Lucknow,750,4.1,"North Indian, Chinese, Continental",India
95361,Ifthar,Kochi,770,4.1,Kerala,India
901159,Westleys Restocafe (Formerly Burgeria),Kochi,262,4.1,"Fast Food, Ice Cream",India
95256,Kashi Art Cafe,Kochi,1256,4.5,"European, Cafe",India
18398435,Bikash Babu Sweets,Kochi,231,4.5,"Mithai, Fast Food",India
903046,Nasi And Mee,Kochi,235,4.8,"Malaysian, Thai, Singaporean, Asian, Chinese",India
902109,Sheba Kuzhimandhi,Kochi,516,4.2,Arabian,India
900533,Paragon,Kochi,1475,4.5,"Kerala, South Indian, Continental, North Indian, Seafood, Chinese",India
95421,Dhe Puttu,Kochi,1162,4.3,Kerala,India
900668,KFC,Kochi,507,3.7,"Burger, Fast Food",India
900524,Cafe 17,Kochi,900,4.6,"Cafe, Continental, Italian",India
901622,The Grill Lab,Kochi,639,4.2,"Cafe, Continental, Pizza, Burger, Fast Food",India
901665,Double Roti,Kochi,344,4.2,"Cafe, American, Burger, Fast Food",India
95488,Cafe d' arabia,Kochi,541,4.1,"Arabian, Lebanese",India
18153238,Hotel Harsh Dhaba,Kochi,622,4.1,"North Indian, South Indian, Fast Food",India
900300,Real Arabia,Kochi,380,4.0,"Arabian, Chinese, North Indian",India
901830,Mocha Art Cafe,Kochi,602,4.7,"Cafe, Continental, European, Italian, Seafood",India
900561,Tonico Cafe,Kochi,935,4.3,Cafe,India
900551,Aavi,Kochi,213,3.8,Kerala,India
18153935,Galito's,Kochi,470,4.2,"African, Burger, Desserts, Beverages, Fast Food, Salad",India
95333,Chiyang,Kochi,622,4.0,"Chinese, Continental",India
100242,Shree Agarwal Caterers,Jaipur,1402,4.3,"Bakery, Cafe, Sandwich, Fast Food, Mithai, Mishti, Desserts",India
18748726,The Night Jar,Jaipur,851,4.7,"North Indian, Continental, Chinese",India
18641794,Shankar Samosa,Jaipur,727,4.3,Street Food,India
18903417,Chool,Jaipur,383,4.9,"Cafe, North Indian, South Indian, Fast Food",India
18625823,Gulabi Nagari,Jaipur,1227,4.3,"North Indian, Chinese",India
100756,Agarwal Sweets & Caterers,Jaipur,1216,4.2,"Mithai, North Indian, South Indian, Street Food, Chinese",India
102439,Muhammadi Palace,Jaipur,2457,3.9,"North Indian, Mughlai",India
100149,Kanha,Jaipur,1475,4.0,"North Indian, Street Food",India
102695,Thali and More,Jaipur,1820,4.3,"North Indian, South Indian, Italian, Chinese",India
100910,Rawat Mishthan Bhandar,Jaipur,2184,4.1,"Mithai, North Indian, South Indian, Chinese",India
18733012,Fat Lulu's,Jaipur,669,4.3,"Continental, Pizza, Burger, American",India
100611,M.M. Khan Hotel,Jaipur,1774,4.0,North Indian,India
18868487,Vegetrainian,Jaipur,366,4.5,"North Indian, Italian, Chinese",India
18602340,Stepout Cafe,Jaipur,810,4.3,"Cafe, Italian, Lebanese, Mexican",India
101736,Kanha,Jaipur,1266,4.1,"North Indian, Street Food",India
100148,Kanha,Jaipur,1449,4.0,"North Indian, Street Food",India
101212,Tapri Central,Jaipur,2862,4.9,"Cafe, Fast Food",India
101777,Kanha,Jaipur,748,4.1,"North Indian, Street Food",India
18467090,Manuhaar,Jaipur,837,4.0,"Mithai, Bakery, Fast Food",India
18578663,Masala Ministry,Jaipur,945,4.5,"North Indian, Chinese, Fast Food",India
18766005,The Esplendido Cafe,Ahmedabad,1001,4.4,"Cafe, American, Italian, Chinese, Beverages",India
18882467,Makeba - The Lounge Cafe,Ahmedabad,368,4.2,"Cafe, Italian, Mexican, Healthy Food",India
110208,Honest,Ahmedabad,823,3.9,"North Indian, South Indian, Fast Food, Chinese",India
18385186,The Cafe Baraco,Ahmedabad,1528,4.3,"Cafe, Italian",India
18396250,Huber & Holly,Ahmedabad,1413,4.8,"Cafe, Desserts",India
18658177,Millhouse,Ahmedabad,773,4.2,"Continental, Italian",India
18672107,Eleven 11 Restro Cafe,Ahmedabad,1079,4.3,"Cafe, Italian, North Indian",India
18902811,Legends Of Punjab - By Pepperazi,Ahmedabad,218,4.1,"North Indian, Italian, BBQ, Mexican, Thai",India
112466,Jay Nilkanth Food,Ahmedabad,1346,3.1,"North Indian, Chinese",India
18663856,The Red Bistro,Ahmedabad,491,4.6,"Mexican, Italian, North Indian",India
18766904,The Secret Kitchen,Ahmedabad,441,4.1,North Indian,India
18627705,I Love Sandwich House,Ahmedabad,1106,4.2,"Cafe, Sandwich",India
18819827,Kadak Bhagat,Ahmedabad,444,4.6,"North Indian, Chinese, Fast Food",India
18874418,Upri Manzil,Ahmedabad,297,4.1,"North Indian, Italian, Continental",India
18578691,Bogarosa,Ahmedabad,1156,4.1,"Continental, North Indian",India
110026,Barbeque Nation,Ahmedabad,2236,4.5,"Mughlai, North Indian, BBQ",India
18545544,Mocha,Ahmedabad,970,4.4,"Cafe, Italian",India
113234,Shree Annpurna,Ahmedabad,1795,4.1,"North Indian, Chinese",India
111826,Yanki Sizzlers,Ahmedabad,3437,4.9,"Continental, Italian, Chinese",India
18480250,Cafe De Italiano,Ahmedabad,770,4.3,Cafe,India
120687,Subway,Mohali,1438,4.3,"Healthy Food, Sandwich, Salad",India
18848676,Beach N Brew,Chandigarh,420,4.5,"North Indian, Continental, Chinese",India
121896,Bhena Da Dhaba,Mohali,1668,3.9,North Indian,India
121335,Pirates of Grill,Chandigarh,2033,4.4,North Indian,India
121316,Nando's,Chandigarh,902,4.9,"Portuguese, Wraps, Burger, Salad",India
124170,Sector 7 Social,Chandigarh,2557,4.7,"Continental, American, Asian, North Indian, Momos, Beverages",India
18634639,Pradhan Dhaba,Chandigarh,925,4.0,"North Indian, Chinese, Fast Food",India
123013,Amrit Sweets,Mohali,1057,4.0,"Mithai, North Indian, South Indian, Street Food",India
120767,New Panna Sweets,Chandigarh,1778,3.9,"Street Food, Chinese, Fast Food, Mithai, North Indian, Burger, Desserts, Pizza",India
18694731,DND - Daily Nutritional Diet,Mohali,586,4.5,"Healthy Food, Salad",India
122418,Burger King,Chandigarh,1174,4.1,"Burger, Fast Food",India
120999,Jalandhar Sweets,Chandigarh,1319,4.0,"South Indian, North Indian, Chinese, Mithai",India
121425,Super Donuts,Chandigarh,1335,4.4,"Desserts, Burger, Fast Food",India
124158,The Hedgehog Café,Chandigarh,1031,4.5,"Cafe, Italian, American, Continental",India
123043,Khalsa Dhaba,Mohali,1094,3.9,"North Indian, South Indian, Chinese",India
18609823,Falcon Cafe Lounge,Panchkula,1589,4.6,Cafe,India
122653,Food@U,Chandigarh,2129,4.2,"North Indian, Chinese, South Indian, Rolls",India
120554,Books N Brew,Chandigarh,1108,3.7,"Cafe, Fast Food, Italian, Chinese",India
122875,Tossin Pizza,Chandigarh,846,4.2,"Pizza, Italian",India
123191,CAFÈ JC's,Chandigarh,1277,4.4,"Continental, Cafe, North Indian, Chinese, American",India
130309,Purple Martini,Goa,1507,4.8,"Continental, Seafood, Italian, Mediterranean, North Indian",India
130409,Baba Au Rhum,Goa,1282,4.6,"Italian, French, Cafe",India
16512333,Britto's Bar & Restaurant,Goa,3900,4.3,"Chinese, Continental, Goan, North Indian, Seafood",India
16524239,Bay 15,Goa,369,4.4,"Thai, Chinese, Indian, Goan, North Indian, Italian, Mediterranean, Seafood",India
130535,The Fisherman's Wharf,Goa,1427,4.7,"Seafood, Goan, North Indian, Continental, Asian",India
18685303,The Fisherman's Wharf,Goa,882,4.6,"Seafood, Goan, North Indian, Continental, Asian",India
130427,Artjuna,Goa,579,4.4,"Healthy Food, Mediterranean, Cafe, Israeli, Lebanese",India
18601542,The Lazy Goose,Goa,783,4.6,"Seafood, Goan, Continental",India
130888,The Black Sheep Bistro,Goa,1850,4.7,"Seafood, Continental, European, German",India
18555916,Tio Tilly's Bar & Kitchen,Goa,560,4.4,"Continental, Finger Food, Burger, Pizza",India
16519168,Martin's Corner,Goa,2226,4.6,"Goan, Seafood, Chinese, North Indian",India
16512336,Fat Fish,Goa,1957,4.2,"North Indian, Continental, Goan",India
130230,Curlies,Goa,2816,3.8,"Continental, North Indian, Italian, Seafood, Goan",India
16525595,Cafe Cotinga,Goa,513,4.4,"Continental, North Indian, Bakery",India
18232814,Kokni Kanteen,Goa,839,4.6,Goan,India
16541849,The Fisherman's Wharf,Goa,1197,4.5,"Seafood, Goan, North Indian, Continental, Asian",India
130567,Souza Lobo,Goa,1548,4.3,"Chinese, Continental, Goan, Finger Food, North Indian",India
130430,Co Co Mo,Goa,232,4.4,"North Indian, Chinese, Goan, Russian, Italian",India
16519268,La Plage,Goa,545,4.4,"Seafood, French",India
18558647,Navtara Veg Restaurant,Goa,583,4.5,"South Indian, North Indian, Chinese, Mughlai",India
1400382,Shree Gurukripa,Indore,1750,4.2,North Indian,India
1400038,Apna Sweets,Indore,1331,4.2,"Mithai, North Indian, South Indian, Beverages",India
18715348,The Monroe,Indore,647,4.4,"Italian, Chinese, North Indian",India
1402185,Shree Gurukripa,Indore,1270,4.1,North Indian,India
1400208,Apna Sweets,Indore,1387,4.1,"Mithai, North Indian, South Indian, Beverages",India
1401685,Dutt Guru Kripa,Indore,1138,4.0,"North Indian, Fast Food",India
18675443,Sagar Gaire,Indore,2857,4.1,"South Indian, North Indian, Fast Food",India
1400574,Hotel Rajhans,Indore,1788,3.8,North Indian,India
1400056,Nafees Restaurant,Indore,2819,4.2,"North Indian, Mughlai",India
18713037,Tic Tac Toe,Indore,354,4.5,"North Indian, Chinese, Fast Food",India
1401724,Hotel Guru Kripa Avenue,Indore,1147,4.0,North Indian,India
18254231,Oye24,Indore,1370,4.0,"North Indian, Chinese",India
1400287,Madhuram Sweets,Indore,584,4.1,"South Indian, Fast Food, Mithai",India
1401774,Banana Leaf,Indore,751,4.3,"South Indian, North Indian",India
18684400,Little Monk,Indore,381,4.2,"North Indian, Italian, Chinese, Mughlai",India
1400310,Vijay Chaat House,Indore,561,4.5,"Mithai, Street Food",India
1400311,Apna Sweets,Indore,1634,3.9,"Mithai, North Indian, South Indian, Beverages",India
18395137,Just My Bakes,Indore,716,4.1,"Cafe, North Indian",India
1402252,Mustang - Hotel Somdeep Palace,Indore,1109,4.8,"North Indian, Chinese",India
18601095,Indore Kitchen - Indore Marriott Hotel,Indore,534,4.4,"North Indian, Italian, Asian, Fast Food",India
18746380,Domino's,Gangtok,53,3.2,"Pizza, Fast Food",India
18746904,Baker's Cafe,Gangtok,53,3.4,"Cafe, Bakery",India
16500301,The Dragon Wok,Gangtok,36,3.3,Chinese,India
18746039,Osm Restaurant,Gangtok,65,3.5,"North Indian, Continental, Chinese",India
18746176,Taste of Tibet,Gangtok,39,3.4,"Tibetan, Chinese",India
18746050,Osm Lounge,Gangtok,16,3.3,Finger Food,India
16500332,Nimtho,Gangtok,31,3.6,"Tibetan, Nepalese",India
18746004,Bonfire ,Gangtok,24,3.4,"Tibetan, North Indian, Fast Food, Chinese",India
16500309,Roll House,Gangtok,29,3.3,Fast Food,India
16500300,The Local Cafe,Gangtok,34,3.5,"Tibetan, Italian",India
18746148,Chopstick,Gangtok,22,3.5,Chinese,India
18746007,Parivar,Gangtok,18,3.2,"South Indian, Chinese, North Indian",India
18922563,Domino's Pizza,Gangtok,12,3.2,"Pizza, Fast Food",India
18746062,Cafe Live & Loud ,Gangtok,22,3.3,"North Indian, Continental, Chinese",India
18746689,Baker's Cafe,Gangtok,15,3.4,"Cafe, Bakery",India
16500321,Momo King ,Gangtok,15,3.3,"Nepalese, Chinese",India
16500330,Khan Uncle's Biryani House,Gangtok,24,3.4,"Fast Food, Biryani, Chinese",India
16500333,Nimtho,Gangtok,14,3.2,"Tibetan, Nepalese",India
16500304,Thakali,Gangtok,10,3.2,Nepalese,India
18983524,Mehfill- Resto Bar,Gangtok,3,0.0,North Indian,India
18629821,Sula Vineyards,Nashik,228,4.7,"Cafe, Pizza, North Indian",India
1600099,Kokni Darbar,Nashik,938,4.2,"Fast Food, Chinese, Mughlai",India
1600067,Al Arabian Express,Nashik,689,4.4,Mughlai,India
1600136,Dairy Don,Nashik,342,4.5,Ice Cream,India
18585945,The Foundry- Industrial Bar & Sport,Nashik,212,4.6,"Continental, Italian, American",India
18839989,Samarth Juice Center,Nashik,306,4.3,"Beverages, Juices",India
18943921,Burger Point,Nashik,144,4.3,"Burger, Fast Food",India
1600500,The Sidewalk,Nashik,214,4.9,"Continental, Indian, Chinese",India
18608708,Burger King,Nashik,418,4.3,"Burger, Fast Food",India
1600258,Barbeque Nation,Nashik,772,4.8,"North Indian, European, Mediterranean, Asian",India
18632170,Panorama,Nashik,179,4.6,"North Indian, Chinese",India
1600169,Veg Aroma,Nashik,289,4.1,North Indian,India
1600301,Cellar Door @ York,Nashik,102,4.4,"North Indian, Maharashtrian, Chinese",India
18658877,Rock n' Roll,Nashik,349,3.9,"Rolls, Fast Food, Chinese",India
